ImageName,ImageText,Gender,View,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus,Species
bursap4.jpg,"Bursaphelenchus sp.
vulva 1000)
Scotch pine
Lincoln, NE.
(© Peter Muliny2002
Town",female,vulva,100,Scotch Pine,,Bursaphelenchus sp.,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus sp.
bursap5.jpg,"Bursaphelenchus sp
female tail 1000X
Scotch pine
Lincoln, NE.
tom
© Peter Mulin/2002",female,tail,100,Scotch Pine,,Bursaphelenchus sp,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus sp
buxy1.jpg,"Bursaphelenchus xylophilus
ia male 200)
Falls City, NE.
ine",male,body,20,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy10.jpg,"ursaphelenchus glophil
female tail 400X
Pine
Falls City, NE.
© Peter Mullin/2001",female,tail,40,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy11.jpg,"© Peter Mullin/2001
1Oum
Bursaphélenchins xlophilis
fev head coo
Pine
Falls City, NE",female,head,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy12.jpg,"female median bulb 1000)
Bursaphelenchus glophis
Pine
Falls City, NE
© Peter Mullin/2001",female,median bulb,100,Falls City,,Bursaphelenchus glophis,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus glophis
buxy13.jpg,"Boursaphelenchus xylophilus
1000X%
vulva
Pine
Falls City, NE.
10pm
© Peter Mullin/2001",female,vulva,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy14.jpg,"Bursaphelenchus xylophilus
female tail 1000X
Pine
Falls City,
10pm",female,tail,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy15.jpg,"[Bursa phe) engi x lophilus
male hea 1000X%
Pine
Falls City, NE.",female,head,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy16.jpg,"Bursaphelenchus Bale
female median bul 1000X
Pine
Falls City, NE.
1pm
© Peter Mullin/2001",female,median bulb,100,Falls City,,Bursaphelenchus Bale,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus Bale
buxy17.jpg,"Dateapresneae apie
vulva 1000)
in Pine
© Peter Mullin/2001 Falls City, NE.",female,vulva,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy18.jpg,"Bursaphelenchus xylophilus
female tail 1000X
Pine
Falls City, NE,",female,tail,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy19.jpg,"Bursaphelenchus xylophilus
male head 1000X
ice
Falls City, NE",male,head,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy2.jpg,"© Peter Mullin/2001
elenehussylepth
Dursap cence eR oe
Falls City, NE
ine",male,head,40,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy20.jpg,"Bursaphelenchus aytephius
male tail 1000)
Fine
Falls City, NE.",male,tail,100,Falls City,,Bursaphelenchus aytephius,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus aytephius
buxy21.jpg,"Bursaphelenchus xslophis
male 400X
Pine
East Campus, INL.",male,body,40,Falls City,,Bursaphelenchus xslophis,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xslophis
buxy22.jpg,"Bursophelenchussglophlus
mole head deisel sland oahee
Scotch pine
East campus, (INL
TO um
© Peter Mulln/2002",male,dorsal gland orafice,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy23.jpg,"Bursaphelenchus xylophilus
x
male head 1000)
Scotch pine
E.ast campus, UNL
0 PreterMullin/2002",male,head,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy24.jpg,"© Peter Mullin/2002
Bursaphelenchus xylophilus
male head 1000X
Scotch pine
E.ast campus, INL.",male,head,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy25.jpg,"Bursaphelenchus xylophilus
male
spicules/bursa/papillae
1000X
Scotch pine
East campus, UNL",male,spicules,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy26.jpg,"Bursa phelenchus
xylo hilus
male~ tail 1000X
Scotch pine
Last campus
UNL
© Peter Mullin/2002",male,tail,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy27.jpg,,male,lateral field,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy28.jpg,"Bursaphelenchus xylophilus
male tail 1000X
Scotch pine
Last campus, INL
© Peter Mulln/2002
1Opm",male,head,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy29.jpg,"Die ene xylophilus
male tail 1000X
Scotch pine
East campus, UNL
1Opm
© Peter Mullin/2002",male,tail,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy3.jpg,"Bursaphelenchus agjepties
male tail 400;
Falls City, NE
ine
© Peter Mullin/2001",male,tail,40,Falls City,,Bursaphelenchus agjepties,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus agjepties
buxy30.jpg,"Bursophelenchus sylophis
vulva 1000)
Scotch pine
E.ast campus, INL",female,vulva,100,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy31.jpg,"Bursaphelenchus xylophilus
ie DOR.
male tail 1000X
Scotch pine
East campus, (INL
10 um",female,tail,100,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy4.jpg,"Bursophelenchus ylophius
male 100X
Pine
Falls City, NE
© Peter Mullin/2001",male,body,10,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy5.jpg,"Bursaphelenchus ia lus
male anterior
Fine
Falls City, NE.
© Peter Mullin/2001",male,anterior,40,Falls City,,Bursaphelenchus ia,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus ia
buxy6.jpg,"Bursaphelenchus xylophilus
P <4 P
spicules 400)
Fine
Falls City, NE
© Peter Mullin/2001",male,spicules,40,Falls City,,Bursaphelenchus xylophilus,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchus xylophilus
buxy7.jpg,"Bursaphelenchusxlophius
Fine
Falls City, NE.
TOO te
© Peter Mullin/2001",female,body,10,Falls City,,Bursaphelenchusxlophius,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,Bursaphelenchusxlophius
buxy8.jpg,"Bursophelenchus sslophiis
female anterior +00X
Ei City, NE
© Peter Mulin/2001",female,anterior,40,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
buxy9.jpg,"Eurenphelapchus xylophilus
vulva
Pine
Falls City, NE
© Peter Mullin/2001",female,vulva,40,Falls City,,,Bursaphelenchus,Bursaphelenchus,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,
cactesh1.jpg,"Cactodera sp.
juvenile anterior | 1000X,
Sheeder Prairie Preserve
tallgrass prairie",juvenile,anterior,100,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactesh2.jpg,"Cactodera sp.
juvenile tail 1000X
Sheeder Prairie Presene
talgrass prairie
© Tom Pomers/2006
Om",juvenile,tail,100,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactesh3.jpg,"Cactodera sp.
jusenile 400)
Sheeder Prairie Preserve
tallgres praiie",juvenile,body,40,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactesh4.jpg,"Cactodera sp
juenile anterar 1000
Sheeder Prairie Preserve
tallgrass prairie",juvenile,anterior,100,Sheeder Prairie,,Cactodera sp,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp
cactesh5.jpg,"Cactodera sp.
wageal gland overlap 1000X
jwenile cesopl
Sheeder Prairie Preserve
tallgrase prairie
1Oum",juvenile,oesophageal overlap,100,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactesh6.jpg,"Cactodera sp.
jpvenile tail 1000X
Sheeder Prairie Preserve
tallgrass prairie
10pm
© Tom Powers/2006",juvenile,tail,100,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactesh7.jpg,"10 um
Cactodera sp.
juvenile tail 1000X,
2 Tom Powers/2008
Siecdeivaire iesere
tallgrass prairie",juvenile,tail,100,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactesh8.jpg,"Cactodera sp.
juvenile tail 1000X
Sheeder Prairie Preserve
tallgrass prairie
© Tom Powers/2006",juvenile,tail,100,Sheeder Prairie,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactode1.jpg,2 Peter Mullin/2000,juvenile,body,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode10.jpg,"2C actodera sp.
juvenile tail 400X
Niobrara River bank, Nebraska
birch
© Peter Mullin/2005",juvenile,tail,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode11.jpg,"?C actodera sp.
juvenile head 1000X © Peter Mullin72005
Niobrara River bank, Nebraska
irch
1Oum",juvenile,head,100,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode12.jpg,"2Cactodera sp:
juvenile tail 1000X
Niobrara River bank, Nebraska
birel
© Peter Mulln/2008",juvenile,tail,100,Niobrara River,,2Cactodera sp:,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,2Cactodera sp:
cactode13.jpg,"20um
2C actodera Sp.
juvenile head 400X
Nishris River bane Nebracha
birch
© Peter Mullin/2005",juvenile,head,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode14.jpg,"2 actodera sp.
juvenile tail 400K
Niobrara River bank, Nebraska
birch
© Peter Mullin/2005",juvenile,tail,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode15.jpg,"2Cactodera sp.
jposcnle anterior ""1090X,
Niobrara Riterbank, Nebradk
birch",juvenile,anterior,40,Niobrara River,,2Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,2Cactodera sp.
cactode16.jpg,"?Cactodera sp.
juvenile tail 1000X
Niobrara River bank, Nebraska
birch
1Oum
© Peter Mullin/2005",female,tail,100,Niobrara River,,?Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,?Cactodera sp.
cactode17.jpg,"?Cactodera a
juvenile 200)
Niobrara River bank, Nebraska
birch
——
5Oum
Prater Mulla/az0s",juvenile,body,20,Niobrara River,,?Cactodera a,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,?Cactodera a
cactode18.jpg,"2? actodera sp.
juvenile head  400X
Niobrara River bank, Nebraska
birch
© Peter Mullin/2005",juvenile,head,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode19.jpg,"?C actodera 5p.
juvenile tail 400X
Niobrara River bank, Nebraska
birch
20 um
© Peter Mullin/2005",juvenile,tail,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode2.jpg,"Geckos
|fownle head /oaophngia 100%
Niobrara River, NEL
Buch
ofp",juvenile,head,100,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode20.jpg,"?Cactodera sp.
head — 1000X
jiwene
Niobrara River bank, Nebraska
birch",juvenile,head,100,Niobrara River,,?Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,?Cactodera sp.
cactode21.jpg,"2C actodera sp.
juvenile head 400X
Niobrara River bank, Nebraska
birch
© Peter Mullin/2005",juvenile,head,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode22.jpg,"?C actodera sp.
juvenile tail 400X%
Niobrara River bank, Nebraska
birch
20 um
© Peter Mullin/2005",juvenile,tail,40,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode23.jpg,"?Cactodera sp.
juvenile head 1000X
Niobrara River bank, Nebraska
birch
1Opm
© Peter Mullin/2005",juvenile,head,100,Niobrara River,,?Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,?Cactodera sp.
cactode24.jpg,"aC 3 ctodera sp.
juvenile tail 1000X
Niobrara River bank, Nebraska
birch
© Peter Mullin/2005",juvenile,tail,100,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode3.jpg,"Cactodera Sp.
juvenile head 1000X
Niobrara River, NE.
Birch
© Peter Mullin72000",juvenile,head,100,Niobrara River,,Cactodera Sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera Sp.
cactode4.jpg,"Cactodera sp.
juvenile tail 1000X
Niobrara River, NE
Birch
© Peter Mullin/2000",juvenile,tail,100,Niobrara River,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactode5.jpg,"Cactodera sp.
juvenile lateral field 1000X
Niobrara River, NE.
Birch
© Peter Mullin/2000",juvenile,lateral field,100,Niobrara River,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactode6.jpg,"actodera oP
“jwerile 200)
INiebrara ver banks Nebraele:
© Peter Malin/2005
50 um",juvenile,body,20,Niobrara River,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactode7.jpg,"2Cactodera ee
juvenile head 400X,
Niobrara River bank, Nebraska
birch
204m Peter Mulln/2205",juvenile,head,40,Niobrara River,,2Cactodera ee,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,2Cactodera ee
cactode8.jpg,"2Cactodera sp. 20ym
juvenile tail 400X
Niobrara River bank, Nebraska
birch
© Peter Mullin/2005",juvenile,tail,40,Niobrara River,,2Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,2Cactodera sp.
cactode9.jpg,"?Cactodera sp.
juvenile head 400X
Niobrara River bank, Nebraska
birch
© Peter Mullin”2005
20pm",juvenile,head,40,Niobrara River,,?Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,?Cactodera sp.
cactow1.jpg,"( actodera WEISSI
cyst 63X",,cyst,63X,,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactow2.jpg,"C actodera WEISSI
cyst 63X",,cyst,63X,,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactow5.jpg,"( actodera WEISSI
cyst 63X%",,cyst,63X,,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
cactowe1.jpg,"Cactodera weissi
juvenile head 1000
Douglas county, Nebraska
nursery
© Tam Pomera/2006",juvenile,head,100,Douglas County,,Cactodera weissi,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera weissi
cactowe2.jpg,"1O um
Cactodera weissi
juvenile tail 1000X
Douglas county, Nebraska
nursery
© Tom Powers/2006",juvenile,tail,100,Douglas County,,Cactodera weissi,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera weissi
cactowyo1.jpg,"Cactodera se
Frenle 400K
Laramie county, Wyomir
fas ee
2ToePamevsses",juvenile,body,40,Larmine,,Cactodera se,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera se
cactowyo2.jpg,"Cactodera sp.
juvenile head 1000X%
Laramie county, Wyoming
ean
10pm
© Tom Powers/2005",juvenile,head,100,Larmine,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactowyo3.jpg,"Cactodera sp.
juvenile tail 1000X
Laramie county, Wyoming
ean
9 Tom Powers/2005",juvenile,tail,100,Larmine,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactowyo4.jpg,"Cactodera sp-
juvenile anterior 1000X
Wyoming
potato",juvenile,anterior,100,Larmine,,Cactodera sp-,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp-
cactowyo5.jpg,"Cactodera sp.
juvenile tail 1000X
10 pm",juvenile,tail,100,Larmine,,Cactodera sp.,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,Cactodera sp.
cactowyo6.jpg,"Ca ctodera sp.
juvenile tail 1000X
Wyoming
1Oum",juvenile,tail,100,Larmine,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
caenor1.jpg,"Caenorhabditis sp.
male head 1000X
Mead plasture
Dead pig A
Peter Mullin/2001",male,head,100,Mead Pasture,Dead pig A,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
caenor2.jpg,"Caenorhabditis sp.
male tail +00X
Mead plasture
Dead pigsA
© Peter Mullin/2001",male,tail,40,Mead Pasture,Dead pig,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
caenor3.jpg,"Caenorhabditis sp.
male tail/bursa 1000X
Mead plasture
Dead pig A
Tom
© Peter Mullin/2001",male,bursa,100,Mead Pasture,Dead pig A,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
caenor4.jpg,"Caenorhabditis sp.
juvenile head 1000X
Mead plasture
Dead pigsA
© Peter Mullin/2001",juvenile,head,100,Mead Pasture,Dead pig,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
caenor5.jpg,,juvenile,tail,100,Mead Pasture,,,Cactodera,Cactodera,Chromadorea,Rhabditida,Heteroderidae,Cactodera,
calicy1.jpg,"Ko
100 fm
Californidorus cylindricaudatus
female “50X
Arkansas
Red bud
© Peter Mullin’2000",female,body,5,Redbud,,Californidorus cylindricaudatus,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus cylindricaudatus
calicy2.jpg,"© Peter Mullin/2000
Californidorus 2cylindricaudatus
female anterior 100X
Arkansas
Red bud",female,anterior,10,Redbud,,Californidorus 2cylindricaudatus,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus 2cylindricaudatus
calicy3.jpg,"© Peter Mullin/2000
Californidorus cylindricaudatus
ovaries 100X
Arkansas
Red bud",female,ovaries,10,Redbud,,Californidorus cylindricaudatus,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus cylindricaudatus
calicy4.jpg,"Californidorus egeahisaicittes
female tail 1ooX
Arkansas
Red bud
© Peter Mulln72000",female,tail,10,Redbud,,Californidorus egeahisaicittes,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus egeahisaicittes
calicy5.jpg,"Califomnidorus teylindricaudatus
female anterior 400K
Arkansas
Red bud
1 Peter Mulln/2009",female,anterior,40,Redbud,,,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,
calicy6.jpg,"Californidorus 2cylindricaudatus
vulva 400K
Arkansas
Red bud
© Peter Mullin/2000",female,vulva,40,Redbud,,Californidorus 2cylindricaudatus,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus 2cylindricaudatus
calicy7.jpg,"Californidorus 7cylindricaudatus
female tail +00X
Arkansas
Red bud
© Peter Mullin/2000.",female,tail,40,Redbud,,Californidorus 7cylindricaudatus,Californidorus,Californidorus,Enoplea,Dorylaimida,Nordiidae,Californidorus,Californidorus 7cylindricaudatus
calodo1.jpg,"ladon
Cee
Minnesata
Potato",female,body,4,Minnesota,,,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,
calodo2.jpg,"2Calodorylaimus sp.
female anterior 1000)
Minnesota
Potato
© Peter Mulin72000",female,anterior,10,Minnesota,,2Calodorylaimus sp.,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus sp.
calodo3.jpg,"2Calodorylaimus sp.
female head 1000)
Minnesota
Potato
Peter Muln72090",female,head,100,Minnesota,,2Calodorylaimus sp.,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus sp.
calodo4.jpg,"female head 1000
2Calodorylaimus uy)
Minnesota
Potato
© Peter Mullin/2000",female,head,100,Minnesota,,2Calodorylaimus uy),Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus uy)
calodo5.jpg,"© Peter Mullin/2000
2Calodory laimus s 4
female amphids 1000)
Minnesota
Potato",female,amphids,100,Minnesota,,,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,
calodo6.jpg,"1Calodoryaimus se,
female Basal pharynx 1000)
Minnesota
Potato
Petey 2000",female,basal pharynx,100,Minnesota,,,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,
calodo7.jpg,"xCslodieg| tac &
vulva 1000)
Minnesota
Potato
(© Peter Mullin/2000",female,vulva,100,Minnesota,,,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,
calodo8.jpg,"2Calodorylaimus sp.
female tailtip 1000X
Minnesota
Potato
© Peter Mullin/2000",female,tail tip,100,Minnesota,,2Calodorylaimus sp.,Calodorylaimus,Calodorylaimus,Enoplea,Dorylaimida,Dorylaimidae,Calodorylaimus,2Calodorylaimus sp.
camde1.jpg,"Campydora demonstrans
His head 1000X
Konza Prairie
Serbner's panicum
10m
© Peter Mullin72000",female,head,100,Konza Praire,Serbner's panicum,Campydora demonstrans,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans
camde10.jpg,"Cam) ydora demonstrans
female Basal esophagus 1000X
Konza Prairie 96WW 35"" 39N03'
Big bluestem © Peter Mull",female,basal esophagus,100,Konza Praire,Big bluestem,,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,
camde11.jpg,"Campydora demonstrans
vulva 1600X
Konza Prairie
Bigblicsen
96W 35"" 39N03'
© Peter Mullin/2000",female,vulva,100,Konza Praire,,Campydora demonstrans,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans
camde12.jpg,"Cam ydora demonstrans
female “anus 1000X
Rese rane
me Olesen
96 35"" 39No5'
© Peter Mullin/2000",female,anus,100,Konza Praire,,,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,
camde13.jpg,"Campydora demonstrans
female head 1000X%
Come Prine
epee lnest=ny
© Peter Mullin/2000
96W 35"" 39No5'",female,head,100,Konza Praire,,Campydora demonstrans,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans
camde14.jpg,"Campydora demonstrans
female anterior esophagus 1000X
Renea ries
Fife bluestem
96W 35"" 39N03'
© Peter Mullin/2000",female,anterior esophagus,100,Konza Praire,,Campydora demonstrans,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans
camde2.jpg,"Campydora demonstrans
female 100X
Kornza Praiie
Serb ner's panicum
Too
© Peter Mullin/2000",female,body,10,Konza Praire,,Campydora demonstrans,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans
camde3.jpg,"(Cauyyeite demonstrans
ale head +00X
Konza Prairie
Serbbner's panicum
© Peter Mullin72000",female,head,40,Konza Praire,,,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,
camde4.jpg,"Campydora demonstrans
male tal +00X
Konza Prairie
Serbbner's panicum
© Peter Mullin/2000",female,tail,40,Konza Praire,,Campydora demonstrans,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,Campydora demonstrans
camde5.jpg,"96W 35"" 39No5'
neue ig stata
male — 100X
[Zaraipene
Big Blicsesns
100 im
© Peter Mullin’2000",female,body,10,Konza Praire,,,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,
camde6.jpg,"Cam Hele demonstrans
le anterior 400X
Konza Prairie
ebliesen
© Peter Mullin/2000
96W 35"" 39No5'",female,anterior,40,Konza Praire,,,Campydora,Campydora,Enoplea,Enoplida,Campydoridae,Campydora,
